date,market,reason,symbol
2022-01-30,crypto,pre-inception or indicator warmup,RENDER-USD
2022-01-30,crypto,insufficient hourly data or BTC macro history,SEI-USD
2022-01-30,crypto,insufficient hourly data or BTC macro history,SUI-USD
2022-01-30,crypto,insufficient hourly data or BTC macro history,TAO-USD
2022-01-30,crypto,insufficient hourly data or BTC macro history,TON-USD
2022-01-30,crypto,pre-inception or indicator warmup,WIF-USD
2022-01-30,crypto,pre-inception or indicator warmup,XRP-USD
2022-01-31,stock,pre-inception or indicator warmup,ARM
2022-01-31,crypto,pre-inception or indicator warmup,ARB-USD
2022-01-31,crypto,insufficient hourly data or BTC macro history,FET-USD
2022-01-31,crypto,insufficient hourly data or BTC macro history,INJ-USD
2022-01-31,crypto,insufficient hourly data or BTC macro history,JUP-USD
2022-01-31,crypto,insufficient hourly data or BTC macro history,OP-USD
2022-01-31,crypto,pre-inception or indicator warmup,PEPE-USD
2022-01-31,crypto,pre-inception or indicator warmup,POL-USD
2022-01-31,crypto,pre-inception or indicator warmup,RENDER-USD
2022-01-31,crypto,insufficient hourly data or BTC macro history,SEI-USD
2022-01-31,crypto,insufficient hourly data or BTC macro history,SUI-USD
2022-01-31,crypto,insufficient hourly data or BTC macro history,TAO-USD
2022-01-31,crypto,insufficient hourly data or BTC macro history,TON-USD
2022-01-31,crypto,pre-inception or indicator warmup,WIF-USD
2022-01-31,crypto,pre-inception or indicator warmup,XRP-USD
2022-02-01,stock,pre-inception or indicator warmup,ARM
2022-02-01,crypto,pre-inception or indicator warmup,ARB-USD
2022-02-01,crypto,insufficient hourly data or BTC macro history,FET-USD
2022-02-01,crypto,insufficient hourly data or BTC macro history,INJ-USD
2022-02-01,crypto,insufficient hourly data or BTC macro history,JUP-USD
2022-02-01,crypto,insufficient hourly data or BTC macro history,OP-USD
2022-02-01,crypto,pre-inception or indicator warmup,PEPE-USD
2022-02-01,crypto,pre-inception or indicator warmup,POL-USD
2022-02-01,crypto,pre-inception or indicator warmup,RENDER-USD
2022-02-01,crypto,insufficient hourly data or BTC macro history,SEI-USD
2022-02-01,crypto,insufficient hourly data or BTC macro history,SUI-USD
2022-02-01,crypto,insufficient hourly data or BTC macro history,TAO-USD
2022-02-01,crypto,insufficient hourly data or BTC macro history,TON-USD
2022-02-01,crypto,pre-inception or indicator warmup,WIF-USD
2022-02-01,crypto,pre-inception or indicator warmup,XRP-USD
2022-02-02,stock,pre-inception or indicator warmup,ARM
2022-02-02,crypto,pre-inception or indicator warmup,ARB-USD
2022-02-02,crypto,insufficient hourly data or BTC macro history,FET-USD
2022-02-02,crypto,insufficient hourly data or BTC macro history,INJ-USD
2022-02-02,crypto,insufficient hourly data or BTC macro history,JUP-USD
2022-02-02,crypto,insufficient hourly data or BTC macro history,OP-USD
2022-02-02,crypto,pre-inception or indicator warmup,PEPE-USD
2022-02-02,crypto,pre-inception or indicator warmup,POL-USD
2022-02-02,crypto,pre-inception or indicator warmup,RENDER-USD
2022-02-02,crypto,insufficient hourly data or BTC macro history,SEI-USD
2022-02-02,crypto,insufficient hourly data or BTC macro history,SUI-USD
2022-02-02,crypto,insufficient hourly data or BTC macro history,TAO-USD
2022-02-02,crypto,insufficient hourly data or BTC macro history,TON-USD
2022-02-02,crypto,pre-inception or indicator warmup,WIF-USD
2022-02-02,crypto,pre-inception or indicator warmup,XRP-USD
2022-02-03,stock,pre-inception or indicator warmup,ARM
2022-02-03,crypto,pre-inception or indicator warmup,ARB-USD
2022-02-03,crypto,insufficient hourly data or BTC macro history,FET-USD
2022-02-03,crypto,insufficient hourly data or BTC macro history,INJ-USD
2022-02-03,crypto,insufficient hourly data or BTC macro history,JUP-USD
2022-02-03,crypto,insufficient hourly data or BTC macro history,OP-USD
2022-02-03,crypto,pre-inception or indicator warmup,PEPE-USD
2022-02-03,crypto,pre-inception or indicator warmup,POL-USD
2022-02-03,crypto,pre-inception or indicator warmup,RENDER-USD
2022-02-03,crypto,insufficient hourly data or BTC macro history,SEI-USD
2022-02-03,crypto,insufficient hourly data or BTC macro history,SUI-USD
2022-02-03,crypto,insufficient hourly data or BTC macro history,TAO-USD
2022-02-03,crypto,insufficient hourly data or BTC macro history,TON-USD
2022-02-03,crypto,pre-inception or indicator warmup,WIF-USD
2022-02-03,crypto,pre-inception or indicator warmup,XRP-USD
2022-02-04,stock,pre-inception or indicator warmup,ARM
2022-02-04,crypto,pre-inception or indicator warmup,ARB-USD
2022-02-04,crypto,insufficient hourly data or BTC macro history,FET-USD
2022-02-04,crypto,insufficient hourly data or BTC macro history,INJ-USD
2022-02-04,crypto,insufficient hourly data or BTC macro history,JUP-USD
2022-02-04,crypto,insufficient hourly data or BTC macro history,OP-USD
2022-02-04,crypto,pre-inception or indicator warmup,PEPE-USD
2022-02-04,crypto,pre-inception or indicator warmup,POL-USD
2022-02-04,crypto,pre-inception or indicator warmup,RENDER-USD
2022-02-04,crypto,insufficient hourly data or BTC macro history,SEI-USD
2022-02-04,crypto,insufficient hourly data or BTC macro history,SUI-USD
2022-02-04,crypto,insufficient hourly data or BTC macro history,TAO-USD
2022-02-04,crypto,insufficient hourly data or BTC macro history,TON-USD
2022-02-04,crypto,pre-inception or indicator warmup,WIF-USD
2022-02-04,crypto,pre-inception or indicator warmup,XRP-USD
2022-02-05,crypto,pre-inception or indicator warmup,ARB-USD
2022-02-05,crypto,insufficient hourly data or BTC macro history,FET-USD
2022-02-05,crypto,insufficient hourly data or BTC macro history,INJ-USD
2022-02-05,crypto,insufficient hourly data or BTC macro history,JUP-USD
2022-02-05,crypto,insufficient hourly data or BTC macro history,OP-USD
2022-02-05,crypto,pre-inception or indicator warmup,PEPE-USD
2022-02-05,crypto,pre-inception or indicator warmup,POL-USD
2022-02-05,crypto,pre-inception or indicator warmup,RENDER-USD
2022-02-05,crypto,insufficient hourly data or BTC macro history,SEI-USD
2022-02-05,crypto,insufficient hourly data or BTC macro history,SUI-USD
2022-02-05,crypto,insufficient hourly data or BTC macro history,TAO-USD
2022-02-05,crypto,insufficient hourly data or BTC macro history,TON-USD
2022-02-05,crypto,pre-inception or indicator warmup,WIF-USD
2022-02-05,crypto,pre-inception or indicator warmup,XRP-USD
2022-02-06,crypto,pre-inception or indicator warmup,ARB-USD
2022-02-06,crypto,insufficient hourly data or BTC macro history,FET-USD
2022-02-06,crypto,insufficient hourly data or BTC macro history,INJ-USD
2022-02-06,crypto,insufficient hourly data or BTC macro history,JUP-USD
2022-02-06,crypto,insufficient hourly data or BTC macro history,OP-USD
2022-02-06,crypto,pre-inception or indicator warmup,PEPE-USD
2022-02-06,crypto,pre-inception or indicator warmup,POL-USD
2022-02-06,crypto,pre-inception or indicator warmup,RENDER-USD
2022-02-06,crypto,insufficient hourly data or BTC macro history,SEI-USD
2022-02-06,crypto,insufficient hourly data or BTC macro history,SUI-USD
2022-02-06,crypto,insufficient hourly data or BTC macro history,TAO-USD
2022-02-06,crypto,insufficient hourly data or BTC macro history,TON-USD
2022-02-06,crypto,pre-inception or indicator warmup,WIF-USD
2022-02-06,crypto,pre-inception or indicator warmup,XRP-USD
2022-02-07,stock,pre-inception or indicator warmup,ARM
2022-02-07,crypto,pre-inception or indicator warmup,ARB-USD
2022-02-07,crypto,insufficient hourly data or BTC macro history,FET-USD
2022-02-07,crypto,insufficient hourly data or BTC macro history,INJ-USD
2022-02-07,crypto,insufficient hourly data or BTC macro history,JUP-USD
2022-02-07,crypto,insufficient hourly data or BTC macro history,OP-USD
2022-02-07,crypto,pre-inception or indicator warmup,PEPE-USD
2022-02-07,crypto,pre-inception or indicator warmup,POL-USD
2022-02-07,crypto,pre-inception or indicator warmup,RENDER-USD
2022-02-07,crypto,insufficient hourly data or BTC macro history,SEI-USD
2022-02-07,crypto,insufficient hourly data or BTC macro history,SUI-USD
2022-02-07,crypto,insufficient hourly data or BTC macro history,TAO-USD
2022-02-07,crypto,insufficient hourly data or BTC macro history,TON-USD
2022-02-07,crypto,pre-inception or indicator warmup,WIF-USD
2022-02-07,crypto,pre-inception or indicator warmup,XRP-USD
2022-02-08,stock,pre-inception or indicator warmup,ARM
2022-02-08,crypto,pre-inception or indicator warmup,ARB-USD
2022-02-08,crypto,insufficient hourly data or BTC macro history,FET-USD
2022-02-08,crypto,insufficient hourly data or BTC macro history,INJ-USD
2022-02-08,crypto,insufficient hourly data or BTC macro history,JUP-USD
2022-02-08,crypto,insufficient hourly data or BTC macro history,OP-USD
2022-02-08,crypto,pre-inception or indicator warmup,PEPE-USD
2022-02-08,crypto,pre-inception or indicator warmup,POL-USD
2022-02-08,crypto,pre-inception or indicator warmup,RENDER-USD
2022-02-08,crypto,insufficient hourly data or BTC macro history,SEI-USD
2022-02-08,crypto,insufficient hourly data or BTC macro history,SUI-USD
2022-02-08,crypto,insufficient hourly data or BTC macro history,TAO-USD
2022-02-08,crypto,insufficient hourly data or BTC macro history,TON-USD
2022-02-08,crypto,pre-inception or indicator warmup,WIF-USD
2022-02-08,crypto,pre-inception or indicator warmup,XRP-USD
2022-02-09,stock,pre-inception or indicator warmup,ARM
2022-02-09,crypto,pre-inception or indicator warmup,ARB-USD
2022-02-09,crypto,insufficient hourly data or BTC macro history,FET-USD
2022-02-09,crypto,insufficient hourly data or BTC macro history,INJ-USD
2022-02-09,crypto,insufficient hourly data or BTC macro history,JUP-USD
2022-02-09,crypto,insufficient hourly data or BTC macro history,OP-USD
2022-02-09,crypto,pre-inception or indicator warmup,PEPE-USD
2022-02-09,crypto,pre-inception or indicator warmup,POL-USD
2022-02-09,crypto,pre-inception or indicator warmup,RENDER-USD
2022-02-09,crypto,insufficient hourly data or BTC macro history,SEI-USD
2022-02-09,crypto,insufficient hourly data or BTC macro history,SUI-USD
2022-02-09,crypto,insufficient hourly data or BTC macro history,TAO-USD
2022-02-09,crypto,insufficient hourly data or BTC macro history,TON-USD
2022-02-09,crypto,pre-inception or indicator warmup,WIF-USD
2022-02-09,crypto,pre-inception or indicator warmup,XRP-USD
2022-02-10,stock,pre-inception or indicator warmup,ARM
2022-02-10,crypto,pre-inception or indicator warmup,ARB-USD
2022-02-10,crypto,insufficient hourly data or BTC macro history,FET-USD
2022-02-10,crypto,insufficient hourly data or BTC macro history,INJ-USD
2022-02-10,crypto,insufficient hourly data or BTC macro history,JUP-USD
2022-02-10,crypto,insufficient hourly data or BTC macro history,OP-USD
2022-02-10,crypto,pre-inception or indicator warmup,PEPE-USD
2022-02-10,crypto,pre-inception or indicator warmup,POL-USD
2022-02-10,crypto,pre-inception or indicator warmup,RENDER-USD
2022-02-10,crypto,insufficient hourly data or BTC macro history,SEI-USD
2022-02-10,crypto,insufficient hourly data or BTC macro history,SUI-USD
2022-02-10,crypto,insufficient hourly data or BTC macro history,TAO-USD
2022-02-10,crypto,insufficient hourly data or BTC macro history,TON-USD
2022-02-10,crypto,pre-inception or indicator warmup,WIF-USD
2022-02-10,crypto,pre-inception or indicator warmup,XRP-USD
2022-02-11,stock,pre-inception or indicator warmup,ARM
2022-02-11,crypto,pre-inception or indicator warmup,ARB-USD
2022-02-11,crypto,insufficient hourly data or BTC macro history,FET-USD
2022-02-11,crypto,insufficient hourly data or BTC macro history,INJ-USD
2022-02-11,crypto,insufficient hourly data or BTC macro history,JUP-USD
2022-02-11,crypto,insufficient hourly data or BTC macro history,OP-USD
2022-02-11,crypto,pre-inception or indicator warmup,PEPE-USD
2022-02-11,crypto,pre-inception or indicator warmup,POL-USD
2022-02-11,crypto,pre-inception or indicator warmup,RENDER-USD
2022-02-11,crypto,insufficient hourly data or BTC macro history,SEI-USD
2022-02-11,crypto,insufficient hourly data or BTC macro history,SUI-USD
2022-02-11,crypto,insufficient hourly data or BTC macro history,TAO-USD
2022-02-11,crypto,insufficient hourly data or BTC macro history,TON-USD
2022-02-11,crypto,pre-inception or indicator warmup,WIF-USD
2022-02-11,crypto,pre-inception or indicator warmup,XRP-USD
2022-02-12,crypto,pre-inception or indicator warmup,ARB-USD
2022-02-12,crypto,insufficient hourly data or BTC macro history,FET-USD
2022-02-12,crypto,insufficient hourly data or BTC macro history,INJ-USD
2022-02-12,crypto,insufficient hourly data or BTC macro history,JUP-USD
2022-02-12,crypto,insufficient hourly data or BTC macro history,OP-USD
2022-02-12,crypto,pre-inception or indicator warmup,PEPE-USD
2022-02-12,crypto,pre-inception or indicator warmup,POL-USD
2022-02-12,crypto,pre-inception or indicator warmup,RENDER-USD
2022-02-12,crypto,insufficient hourly data or BTC macro history,SEI-USD
2022-02-12,crypto,insufficient hourly data or BTC macro history,SUI-USD
2022-02-12,crypto,insufficient hourly data or BTC macro history,TAO-USD
2022-02-12,crypto,insufficient hourly data or BTC macro history,TON-USD
2022-02-12,crypto,pre-inception or indicator warmup,WIF-USD
2022-02-12,crypto,pre-inception or indicator warmup,XRP-USD
2022-02-13,crypto,pre-inception or indicator warmup,ARB-USD
2022-02-13,crypto,insufficient hourly data or BTC macro history,FET-USD
2022-02-13,crypto,insufficient hourly data or BTC macro history,INJ-USD
2022-02-13,crypto,insufficient hourly data or BTC macro history,JUP-USD
2022-02-13,crypto,insufficient hourly data or BTC macro history,OP-USD
2022-02-13,crypto,pre-inception or indicator warmup,PEPE-USD
2022-02-13,crypto,pre-inception or indicator warmup,POL-USD
2022-02-13,crypto,pre-inception or indicator warmup,RENDER-USD
2022-02-13,crypto,insufficient hourly data or BTC macro history,SEI-USD
2022-02-13,crypto,insufficient hourly data or BTC macro history,SUI-USD
2022-02-13,crypto,insufficient hourly data or BTC macro history,TAO-USD
2022-02-13,crypto,insufficient hourly data or BTC macro history,TON-USD
2022-02-13,crypto,pre-inception or indicator warmup,WIF-USD
2022-02-13,crypto,pre-inception or indicator warmup,XRP-USD
2022-02-14,stock,pre-inception or indicator warmup,ARM
2022-02-14,crypto,pre-inception or indicator warmup,ARB-USD
2022-02-14,crypto,insufficient hourly data or BTC macro history,FET-USD
2022-02-14,crypto,insufficient hourly data or BTC macro history,INJ-USD
2022-02-14,crypto,insufficient hourly data or BTC macro history,JUP-USD
2022-02-14,crypto,insufficient hourly data or BTC macro history,OP-USD
2022-02-14,crypto,pre-inception or indicator warmup,PEPE-USD
2022-02-14,crypto,pre-inception or indicator warmup,POL-USD
2022-02-14,crypto,pre-inception or indicator warmup,RENDER-USD
2022-02-14,crypto,insufficient hourly data or BTC macro history,SEI-USD
2022-02-14,crypto,insufficient hourly data or BTC macro history,SUI-USD
2022-02-14,crypto,insufficient hourly data or BTC macro history,TAO-USD
2022-02-14,crypto,insufficient hourly data or BTC macro history,TON-USD
2022-02-14,crypto,pre-inception or indicator warmup,WIF-USD
2022-02-14,crypto,pre-inception or indicator warmup,XRP-USD
2022-02-15,stock,pre-inception or indicator warmup,ARM
2022-02-15,crypto,pre-inception or indicator warmup,ARB-USD
2022-02-15,crypto,insufficient hourly data or BTC macro history,FET-USD
2022-02-15,crypto,insufficient hourly data or BTC macro history,INJ-USD
2022-02-15,crypto,insufficient hourly data or BTC macro history,JUP-USD
2022-02-15,crypto,insufficient hourly data or BTC macro history,OP-USD
