cost_model,date,mode,portfolio,reason,symbol
baseline,2026-07-07,stock_only,current_1pct,max_positions,CRM
baseline,2026-07-07,stock_only,current_1pct,max_positions,MA
baseline,2026-07-07,stock_only,current_1pct,max_positions,MSFT
baseline,2026-07-07,stock_only,current_1pct,max_positions,NFLX
baseline,2026-07-07,stock_only,current_1pct,max_positions,ABT
baseline,2026-07-07,stock_only,current_1pct,max_positions,XLY
baseline,2026-07-07,stock_only,current_1pct,max_positions,GOOGL
baseline,2026-07-07,stock_only,current_1pct,max_positions,JPM
baseline,2026-07-08,stock_only,current_1pct,max_positions,MO
baseline,2026-07-08,stock_only,current_1pct,max_positions,CMCSA
baseline,2026-07-09,stock_only,current_1pct,max_positions,AVGO
baseline,2026-07-09,stock_only,current_1pct,max_positions,UNH
baseline,2026-07-09,stock_only,current_1pct,max_positions,IBB
baseline,2026-07-09,stock_only,current_1pct,max_positions,UBER
baseline,2026-07-10,stock_only,current_1pct,max_positions,NVDA
baseline,2026-07-10,stock_only,current_1pct,max_positions,ADBE
baseline,2026-07-10,stock_only,current_1pct,max_positions,SLB
baseline,2026-07-10,stock_only,current_1pct,max_positions,TSLA
baseline,2026-07-10,stock_only,current_1pct,max_positions,AMZN
baseline,2026-07-13,stock_only,current_1pct,max_positions,AXP
baseline,2026-07-13,stock_only,current_1pct,max_positions,AAPL
baseline,2026-07-13,stock_only,current_1pct,max_positions,AMZN
baseline,2026-07-13,stock_only,current_1pct,max_positions,MSFT
baseline,2026-07-13,stock_only,current_1pct,max_positions,XLC
baseline,2026-07-13,stock_only,current_1pct,max_positions,SBUX
baseline,2026-07-13,stock_only,current_1pct,already_held_or_pending,NET
baseline,2026-07-13,stock_only,current_1pct,max_positions,KO
baseline,2026-07-14,stock_only,current_1pct,max_positions,PLTR
baseline,2026-07-14,stock_only,current_1pct,max_positions,MA
baseline,2026-07-14,stock_only,current_1pct,max_positions,USB
baseline,2026-07-15,stock_only,current_1pct,max_positions,KHC
baseline,2026-07-15,stock_only,current_1pct,max_positions,BMY
baseline,2026-07-15,stock_only,current_1pct,max_positions,USB
baseline,2026-07-15,stock_only,current_1pct,max_positions,XLC
baseline,2026-07-15,stock_only,current_1pct,max_positions,SPY
baseline,2026-07-16,stock_only,current_1pct,max_positions,KHC
baseline,2026-07-16,stock_only,current_1pct,max_positions,UPS
baseline,2026-07-16,stock_only,current_1pct,max_positions,USB
baseline,2026-07-16,stock_only,current_1pct,max_positions,XLC
baseline,2026-07-16,stock_only,current_1pct,max_positions,DIA
baseline,2026-07-16,stock_only,current_1pct,max_positions,ADBE
baseline,2026-07-16,stock_only,current_1pct,max_positions,CVS
baseline,2026-07-17,stock_only,current_1pct,max_positions,KHC
baseline,2026-07-17,stock_only,current_1pct,max_positions,PG
baseline,2026-07-17,stock_only,current_1pct,max_positions,T
baseline,2026-07-17,stock_only,current_1pct,max_positions,TGT
baseline,2026-07-17,stock_only,current_1pct,max_positions,USB
baseline,2026-07-17,stock_only,current_1pct,max_positions,XLP
baseline,2026-07-17,stock_only,current_1pct,max_positions,CVX
baseline,2026-07-17,stock_only,current_1pct,max_positions,F
baseline,2026-07-17,stock_only,current_1pct,max_positions,XLE
baseline,2026-07-17,stock_only,current_1pct,max_positions,XOM
baseline,2026-07-17,stock_only,current_1pct,max_positions,UPS
baseline,2026-07-17,stock_only,current_1pct,max_positions,MDT
baseline,2026-07-17,stock_only,current_1pct,max_positions,CL
baseline,2026-07-17,stock_only,current_1pct,max_positions,COP
baseline,2026-07-17,stock_only,current_1pct,max_positions,CVS
baseline,2026-07-17,stock_only,current_1pct,max_positions,WMT
baseline,2026-07-17,stock_only,current_1pct,max_positions,FDX
baseline,2026-07-20,stock_only,current_1pct,max_positions,CVS
baseline,2026-07-21,stock_only,current_1pct,max_positions,CVS
baseline,2026-07-21,stock_only,current_1pct,max_positions,NVDA
baseline,2026-07-21,stock_only,current_1pct,max_positions,RTX
baseline,2026-07-22,stock_only,current_1pct,max_positions,NVDA
baseline,2026-07-22,stock_only,current_1pct,max_positions,BAC
baseline,2026-07-22,stock_only,current_1pct,max_positions,F
baseline,2026-07-22,stock_only,current_1pct,max_positions,GS
baseline,2026-07-22,stock_only,current_1pct,max_positions,TJX
baseline,2026-07-22,stock_only,current_1pct,max_positions,MPC
baseline,2026-07-23,stock_only,current_1pct,max_positions,EOG
baseline,2026-07-23,stock_only,current_1pct,max_positions,SLB
baseline,2026-07-23,stock_only,current_1pct,max_positions,ETN
baseline,2026-07-23,stock_only,current_1pct,max_positions,PFE
baseline,2026-07-24,stock_only,current_1pct,max_positions,BMY
baseline,2026-07-24,stock_only,current_1pct,max_positions,VZ
baseline,2026-07-24,stock_only,current_1pct,max_positions,XLE
baseline,2026-07-24,stock_only,current_1pct,max_positions,GM
baseline,2026-07-24,stock_only,current_1pct,max_positions,ABBV
baseline,2026-07-27,stock_only,current_1pct,max_positions,GM
baseline,2026-07-27,stock_only,current_1pct,max_positions,BAC
baseline,2026-07-27,stock_only,current_1pct,max_positions,JPM
baseline,2026-07-27,stock_only,current_1pct,max_positions,MMM
baseline,2026-07-27,stock_only,current_1pct,max_positions,MRK
baseline,2026-07-27,stock_only,current_1pct,max_positions,XLRE
baseline,2026-07-27,stock_only,current_1pct,max_positions,F
baseline,2026-07-28,stock_only,current_1pct,max_positions,JNJ
baseline,2026-07-28,stock_only,current_1pct,max_positions,T
baseline,2026-07-28,stock_only,current_1pct,max_positions,XLRE
baseline,2026-07-28,stock_only,current_1pct,max_positions,F
baseline,2026-07-28,stock_only,current_1pct,max_positions,V
baseline,2026-07-28,stock_only,current_1pct,max_positions,TMO
baseline,2026-07-28,stock_only,current_1pct,max_positions,PLD
baseline,2026-07-28,stock_only,current_1pct,max_positions,HON
baseline,2026-07-28,stock_only,current_1pct,max_positions,BAC
baseline,2026-07-29,stock_only,current_1pct,max_positions,F
baseline,2026-07-30,stock_only,current_1pct,max_positions,MA
baseline,2026-07-30,stock_only,current_1pct,max_positions,REGN
baseline,2026-07-30,stock_only,current_1pct,max_positions,BMY
baseline,2026-07-30,stock_only,current_1pct,max_positions,GLD
baseline,2026-07-31,stock_only,current_1pct,max_positions,DXCM
baseline,2026-07-31,stock_only,current_1pct,max_positions,CVX
baseline,2026-08-03,stock_only,current_1pct,max_positions,DXCM
baseline,2026-08-03,stock_only,current_1pct,max_positions,CRM
baseline,2026-08-03,stock_only,current_1pct,max_positions,LULU
baseline,2026-08-03,stock_only,current_1pct,max_positions,NEM
baseline,2026-08-03,stock_only,current_1pct,max_positions,XLF
baseline,2026-08-03,stock_only,current_1pct,already_held_or_pending,NET
baseline,2026-08-03,stock_only,current_1pct,max_positions,JPM
baseline,2026-08-04,stock_only,current_1pct,max_positions,CSCO
baseline,2026-08-04,stock_only,current_1pct,max_positions,GE
baseline,2026-08-04,stock_only,current_1pct,max_positions,SLB
baseline,2026-08-04,stock_only,current_1pct,max_positions,PFE
baseline,2026-08-05,stock_only,current_1pct,max_positions,BKNG
baseline,2026-08-05,stock_only,current_1pct,max_positions,CRM
baseline,2026-08-05,stock_only,current_1pct,max_positions,DIS
baseline,2026-08-05,stock_only,current_1pct,max_positions,NFLX
baseline,2026-08-05,stock_only,current_1pct,max_positions,ADBE
baseline,2026-08-05,stock_only,current_1pct,max_positions,ISRG
baseline,2026-08-06,stock_only,current_1pct,max_positions,SLB
baseline,2026-08-06,stock_only,current_1pct,max_positions,MSFT
baseline,2026-08-06,stock_only,current_1pct,max_positions,LULU
baseline,2026-08-06,stock_only,current_1pct,max_positions,ORCL
baseline,2026-08-06,stock_only,current_1pct,max_positions,CMCSA
baseline,2026-08-07,stock_only,current_1pct,max_positions,HD
baseline,2026-08-07,stock_only,current_1pct,max_positions,ISRG
baseline,2026-08-07,stock_only,current_1pct,max_positions,NVDA
baseline,2026-08-07,stock_only,current_1pct,max_positions,ZS
baseline,2026-08-07,stock_only,current_1pct,max_positions,XLV
baseline,2026-08-07,stock_only,current_1pct,max_positions,FCX
baseline,2026-08-07,stock_only,current_1pct,max_positions,AVGO
stressed,2022-01-03,stock_only,current_1pct,max_new_trades_per_day,IWM
stressed,2022-01-03,stock_only,current_1pct,max_new_trades_per_day,MA
stressed,2022-01-03,stock_only,current_1pct,max_new_trades_per_day,RTX
stressed,2022-01-03,stock_only,current_1pct,max_new_trades_per_day,TJX
stressed,2022-01-04,stock_only,current_1pct,max_new_trades_per_day,DIS
stressed,2022-01-04,stock_only,current_1pct,max_new_trades_per_day,XLP
stressed,2022-01-05,stock_only,current_1pct,max_new_trades_per_day,KHC
stressed,2022-01-05,stock_only,current_1pct,max_new_trades_per_day,UBER
stressed,2022-01-05,stock_only,current_1pct,max_new_trades_per_day,CVS
stressed,2022-01-05,stock_only,current_1pct,max_new_trades_per_day,PG
stressed,2022-01-05,stock_only,current_1pct,max_new_trades_per_day,MRVL
stressed,2022-01-06,stock_only,current_1pct,max_new_trades_per_day,MO
stressed,2022-01-07,stock_only,current_1pct,already_held_or_pending,DVN
stressed,2022-01-07,stock_only,current_1pct,max_new_trades_per_day,SLB
stressed,2022-01-07,stock_only,current_1pct,max_new_trades_per_day,CVX
stressed,2022-01-07,stock_only,current_1pct,max_new_trades_per_day,MRK
stressed,2022-01-07,stock_only,current_1pct,max_new_trades_per_day,DIS
stressed,2022-01-07,stock_only,current_1pct,max_new_trades_per_day,AXP
stressed,2022-01-07,stock_only,current_1pct,max_new_trades_per_day,MO
stressed,2022-01-07,stock_only,current_1pct,max_new_trades_per_day,T
stressed,2022-01-07,stock_only,current_1pct,max_new_trades_per_day,XLI
stressed,2022-01-10,stock_only,current_1pct,max_new_trades_per_day,PM
stressed,2022-01-10,stock_only,current_1pct,max_new_trades_per_day,KHC
stressed,2022-01-11,stock_only,current_1pct,max_new_trades_per_day,XLE
stressed,2022-01-11,stock_only,current_1pct,max_new_trades_per_day,CVS
stressed,2022-01-12,stock_only,current_1pct,max_positions,GE
stressed,2022-01-12,stock_only,current_1pct,max_positions,DVN
stressed,2022-01-12,stock_only,current_1pct,max_positions,F
stressed,2022-01-12,stock_only,current_1pct,max_positions,JPM
stressed,2022-01-12,stock_only,current_1pct,max_positions,T
stressed,2022-01-12,stock_only,current_1pct,max_positions,XLF
stressed,2022-01-13,stock_only,current_1pct,max_positions,XLI
stressed,2022-01-13,stock_only,current_1pct,max_positions,NEM
stressed,2022-01-13,stock_only,current_1pct,max_positions,GE
stressed,2022-01-13,stock_only,current_1pct,max_positions,KHC
stressed,2022-01-13,stock_only,current_1pct,max_positions,UBER
stressed,2022-01-13,stock_only,current_1pct,max_positions,JPM
stressed,2022-01-13,stock_only,current_1pct,max_positions,XLF
stressed,2022-01-14,stock_only,current_1pct,max_positions,MO
stressed,2022-01-14,stock_only,current_1pct,max_positions,COP
stressed,2022-01-14,stock_only,current_1pct,max_positions,OXY
stressed,2022-01-14,stock_only,current_1pct,max_positions,QCOM
stressed,2022-01-14,stock_only,current_1pct,already_held_or_pending,SLB
stressed,2022-01-14,stock_only,current_1pct,max_positions,VRTX
stressed,2022-01-14,stock_only,current_1pct,max_positions,WMT
stressed,2022-01-14,stock_only,current_1pct,max_positions,XLE
stressed,2022-01-14,stock_only,current_1pct,max_positions,EOG
stressed,2022-01-14,stock_only,current_1pct,max_positions,DVN
stressed,2022-01-14,stock_only,current_1pct,max_positions,MDLZ
stressed,2022-01-18,stock_only,current_1pct,max_positions,MO
stressed,2022-01-18,stock_only,current_1pct,max_positions,EOG
stressed,2022-01-18,stock_only,current_1pct,max_positions,MPC
stressed,2022-01-18,stock_only,current_1pct,already_held_or_pending,SLB
stressed,2022-01-18,stock_only,current_1pct,max_positions,BA
stressed,2022-01-18,stock_only,current_1pct,already_held_or_pending,CVX
stressed,2022-01-18,stock_only,current_1pct,max_positions,DVN
stressed,2022-01-18,stock_only,current_1pct,max_positions,GE
stressed,2022-01-18,stock_only,current_1pct,max_positions,XLE
stressed,2022-01-20,stock_only,current_1pct,max_new_trades_per_day,PEP
stressed,2022-01-26,stock_only,current_1pct,max_new_trades_per_day,EOG
stressed,2022-01-26,stock_only,current_1pct,max_new_trades_per_day,LMT
stressed,2022-01-26,stock_only,current_1pct,max_new_trades_per_day,SLB
stressed,2022-01-26,stock_only,current_1pct,max_new_trades_per_day,XLE
stressed,2022-01-26,stock_only,current_1pct,max_new_trades_per_day,XOM
stressed,2022-01-27,stock_only,current_1pct,already_held_or_pending,COP
stressed,2022-02-02,stock_only,current_1pct,max_new_trades_per_day,KO
stressed,2022-02-02,stock_only,current_1pct,max_new_trades_per_day,MSFT
stressed,2022-02-03,stock_only,current_1pct,max_new_trades_per_day,BAC
stressed,2022-02-03,stock_only,current_1pct,max_new_trades_per_day,JPM
stressed,2022-02-03,stock_only,current_1pct,max_new_trades_per_day,KO
stressed,2022-02-03,stock_only,current_1pct,max_new_trades_per_day,VZ
stressed,2022-02-03,stock_only,current_1pct,max_new_trades_per_day,JNJ
stressed,2022-02-04,stock_only,current_1pct,max_new_trades_per_day,COP
stressed,2022-02-04,stock_only,current_1pct,max_new_trades_per_day,DVN
stressed,2022-02-04,stock_only,current_1pct,max_new_trades_per_day,CVX
stressed,2022-02-04,stock_only,current_1pct,max_new_trades_per_day,REGN
stressed,2022-02-04,stock_only,current_1pct,max_new_trades_per_day,XLE
stressed,2022-02-04,stock_only,current_1pct,max_new_trades_per_day,GS
stressed,2022-02-04,stock_only,current_1pct,max_new_trades_per_day,EOG
stressed,2022-02-07,stock_only,current_1pct,max_new_trades_per_day,GS
stressed,2022-02-07,stock_only,current_1pct,max_new_trades_per_day,MPC
stressed,2022-02-07,stock_only,current_1pct,max_new_trades_per_day,WFC
stressed,2022-02-07,stock_only,current_1pct,max_new_trades_per_day,XLE
stressed,2022-02-07,stock_only,current_1pct,max_new_trades_per_day,XLF
stressed,2022-02-07,stock_only,current_1pct,max_new_trades_per_day,XOM
stressed,2022-02-07,stock_only,current_1pct,max_new_trades_per_day,DIS
stressed,2022-02-07,stock_only,current_1pct,max_new_trades_per_day,JPM
stressed,2022-02-07,stock_only,current_1pct,max_new_trades_per_day,MS
stressed,2022-02-07,stock_only,current_1pct,max_new_trades_per_day,PSX
stressed,2022-02-08,stock_only,current_1pct,max_positions,C
stressed,2022-02-08,stock_only,current_1pct,max_positions,CVS
stressed,2022-02-08,stock_only,current_1pct,max_positions,IWM
stressed,2022-02-08,stock_only,current_1pct,max_positions,KO
stressed,2022-02-08,stock_only,current_1pct,max_positions,XLF
stressed,2022-02-08,stock_only,current_1pct,max_positions,MRVL
stressed,2022-02-08,stock_only,current_1pct,max_positions,RTX
stressed,2022-02-08,stock_only,current_1pct,max_positions,GS
stressed,2022-02-09,stock_only,current_1pct,already_held_or_pending,BMY
stressed,2022-02-09,stock_only,current_1pct,max_new_trades_per_day,CMG
stressed,2022-02-09,stock_only,current_1pct,max_new_trades_per_day,CRWD
stressed,2022-02-09,stock_only,current_1pct,max_new_trades_per_day,MU
stressed,2022-02-09,stock_only,current_1pct,max_new_trades_per_day,SOXX
stressed,2022-02-09,stock_only,current_1pct,max_new_trades_per_day,AAPL
stressed,2022-02-09,stock_only,current_1pct,max_new_trades_per_day,IBB
stressed,2022-02-09,stock_only,current_1pct,max_new_trades_per_day,MSFT
stressed,2022-02-09,stock_only,current_1pct,max_new_trades_per_day,RTX
stressed,2022-02-09,stock_only,current_1pct,max_new_trades_per_day,C
stressed,2022-02-09,stock_only,current_1pct,max_new_trades_per_day,MPC
stressed,2022-02-09,stock_only,current_1pct,max_new_trades_per_day,ZS
stressed,2022-02-09,stock_only,current_1pct,max_new_trades_per_day,COP
stressed,2022-02-09,stock_only,current_1pct,max_new_trades_per_day,CVX
stressed,2022-02-09,stock_only,current_1pct,max_new_trades_per_day,QCOM
stressed,2022-02-09,stock_only,current_1pct,max_new_trades_per_day,TSLA
stressed,2022-02-09,stock_only,current_1pct,max_new_trades_per_day,XLP
stressed,2022-02-10,stock_only,current_1pct,max_new_trades_per_day,NOW
stressed,2022-02-10,stock_only,current_1pct,max_new_trades_per_day,BAC
stressed,2022-02-10,stock_only,current_1pct,max_new_trades_per_day,BX
stressed,2022-02-10,stock_only,current_1pct,max_new_trades_per_day,C
stressed,2022-02-10,stock_only,current_1pct,max_new_trades_per_day,COP
stressed,2022-02-10,stock_only,current_1pct,max_new_trades_per_day,GE
stressed,2022-02-10,stock_only,current_1pct,max_new_trades_per_day,ISRG
stressed,2022-02-10,stock_only,current_1pct,max_new_trades_per_day,JPM
stressed,2022-02-10,stock_only,current_1pct,max_new_trades_per_day,CVX
stressed,2022-02-10,stock_only,current_1pct,max_new_trades_per_day,LULU
stressed,2022-02-10,stock_only,current_1pct,max_new_trades_per_day,PSX
stressed,2022-02-10,stock_only,current_1pct,max_new_trades_per_day,MS
stressed,2022-02-10,stock_only,current_1pct,max_new_trades_per_day,GS
stressed,2022-02-11,stock_only,current_1pct,max_new_trades_per_day,DVN
stressed,2022-02-11,stock_only,current_1pct,max_new_trades_per_day,PM
stressed,2022-02-11,stock_only,current_1pct,max_new_trades_per_day,GLD
stressed,2022-02-11,stock_only,current_1pct,max_new_trades_per_day,WFC
stressed,2022-02-11,stock_only,current_1pct,max_new_trades_per_day,JPM
stressed,2022-02-15,stock_only,current_1pct,max_new_trades_per_day,PLTR
stressed,2022-02-15,stock_only,current_1pct,max_new_trades_per_day,VZ
stressed,2022-02-16,stock_only,current_1pct,max_new_trades_per_day,FCX
stressed,2022-02-16,stock_only,current_1pct,max_new_trades_per_day,GE
stressed,2022-02-16,stock_only,current_1pct,max_new_trades_per_day,NEM
stressed,2022-02-16,stock_only,current_1pct,max_new_trades_per_day,JPM
stressed,2022-02-17,stock_only,current_1pct,max_new_trades_per_day,COST
stressed,2022-02-23,stock_only,current_1pct,max_new_trades_per_day,NEM
stressed,2022-03-01,stock_only,current_1pct,max_new_trades_per_day,GLD
stressed,2022-03-01,stock_only,current_1pct,max_new_trades_per_day,NET
stressed,2022-03-02,stock_only,current_1pct,max_new_trades_per_day,KO
stressed,2022-03-02,stock_only,current_1pct,max_new_trades_per_day,VZ
stressed,2022-03-02,stock_only,current_1pct,max_new_trades_per_day,XLE
stressed,2022-03-03,stock_only,current_1pct,max_new_trades_per_day,CSCO
stressed,2022-03-03,stock_only,current_1pct,max_new_trades_per_day,VZ
stressed,2022-03-03,stock_only,current_1pct,max_new_trades_per_day,ELV
stressed,2022-03-03,stock_only,current_1pct,max_new_trades_per_day,KO
stressed,2022-03-03,stock_only,current_1pct,max_new_trades_per_day,XLV
stressed,2022-03-04,stock_only,current_1pct,max_new_trades_per_day,XLE
stressed,2022-03-04,stock_only,current_1pct,max_new_trades_per_day,XOM
stressed,2022-03-04,stock_only,current_1pct,max_new_trades_per_day,CVX
stressed,2022-03-07,stock_only,current_1pct,max_new_trades_per_day,GLD
stressed,2022-03-07,stock_only,current_1pct,max_new_trades_per_day,WMT
stressed,2022-03-07,stock_only,current_1pct,max_new_trades_per_day,EOG
stressed,2022-03-07,stock_only,current_1pct,max_new_trades_per_day,JNJ
stressed,2022-03-07,stock_only,current_1pct,max_new_trades_per_day,ABBV
stressed,2022-03-07,stock_only,current_1pct,max_new_trades_per_day,DVN
stressed,2022-03-07,stock_only,current_1pct,max_new_trades_per_day,XLI
stressed,2022-03-07,stock_only,current_1pct,max_new_trades_per_day,CI
stressed,2022-03-11,stock_only,current_1pct,max_new_trades_per_day,XLV
stressed,2022-03-11,stock_only,current_1pct,max_new_trades_per_day,PANW
stressed,2022-03-11,stock_only,current_1pct,max_new_trades_per_day,VRTX
stressed,2022-03-11,stock_only,current_1pct,max_new_trades_per_day,WMT
stressed,2022-03-14,stock_only,current_1pct,max_new_trades_per_day,XLV
stressed,2022-03-14,stock_only,current_1pct,max_new_trades_per_day,BMY
stressed,2022-03-14,stock_only,current_1pct,max_new_trades_per_day,WMT
stressed,2022-03-14,stock_only,current_1pct,max_new_trades_per_day,XLU
stressed,2022-03-15,stock_only,current_1pct,max_new_trades_per_day,ABBV
stressed,2022-03-15,stock_only,current_1pct,max_new_trades_per_day,LIN
stressed,2022-03-15,stock_only,current_1pct,max_new_trades_per_day,VRTX
stressed,2022-03-15,stock_only,current_1pct,max_new_trades_per_day,XLU
stressed,2022-03-15,stock_only,current_1pct,max_new_trades_per_day,XLV
stressed,2022-03-16,stock_only,current_1pct,max_new_trades_per_day,UNH
stressed,2022-03-17,stock_only,current_1pct,max_new_trades_per_day,XLV
stressed,2022-03-17,stock_only,current_1pct,max_new_trades_per_day,CRWD
stressed,2022-03-17,stock_only,current_1pct,max_new_trades_per_day,XLU
stressed,2022-03-17,stock_only,current_1pct,max_new_trades_per_day,MRK
stressed,2022-03-18,stock_only,current_1pct,max_new_trades_per_day,CRWD
stressed,2022-03-18,stock_only,current_1pct,max_new_trades_per_day,DE
stressed,2022-03-18,stock_only,current_1pct,max_new_trades_per_day,MDT
stressed,2022-03-18,stock_only,current_1pct,max_new_trades_per_day,SPGI
stressed,2022-03-18,stock_only,current_1pct,max_new_trades_per_day,BA
stressed,2022-03-18,stock_only,current_1pct,max_new_trades_per_day,ELV
stressed,2022-03-18,stock_only,current_1pct,max_new_trades_per_day,NEM
stressed,2022-03-18,stock_only,current_1pct,max_new_trades_per_day,HD
stressed,2022-03-18,stock_only,current_1pct,max_new_trades_per_day,UNH
stressed,2022-03-18,stock_only,current_1pct,max_new_trades_per_day,MRK
stressed,2022-03-21,stock_only,current_1pct,max_new_trades_per_day,BAC
stressed,2022-03-21,stock_only,current_1pct,max_new_trades_per_day,PFE
stressed,2022-03-22,stock_only,current_1pct,max_positions,QCOM
stressed,2022-03-22,stock_only,current_1pct,max_positions,DIA
stressed,2022-03-22,stock_only,current_1pct,max_positions,IWM
stressed,2022-03-22,stock_only,current_1pct,max_positions,NFLX
stressed,2022-03-22,stock_only,current_1pct,already_held_or_pending,AMD
stressed,2022-03-22,stock_only,current_1pct,max_positions,MRVL
stressed,2022-03-22,stock_only,current_1pct,max_positions,SCHW
stressed,2022-03-22,stock_only,current_1pct,max_positions,C
stressed,2022-03-22,stock_only,current_1pct,max_positions,F
stressed,2022-03-22,stock_only,current_1pct,max_positions,GM
stressed,2022-03-22,stock_only,current_1pct,max_positions,INTC
stressed,2022-03-22,stock_only,current_1pct,max_positions,FCX
stressed,2022-03-22,stock_only,current_1pct,already_held_or_pending,XLB
stressed,2022-03-22,stock_only,current_1pct,max_positions,MS
stressed,2022-03-23,stock_only,current_1pct,max_new_trades_per_day,NEM
stressed,2022-03-23,stock_only,current_1pct,max_new_trades_per_day,OXY
stressed,2022-03-23,stock_only,current_1pct,max_new_trades_per_day,CVX
stressed,2022-03-23,stock_only,current_1pct,max_new_trades_per_day,RTX
stressed,2022-03-24,stock_only,current_1pct,max_new_trades_per_day,GM
stressed,2022-03-24,stock_only,current_1pct,max_new_trades_per_day,META
stressed,2022-03-24,stock_only,current_1pct,max_new_trades_per_day,T
stressed,2022-03-24,stock_only,current_1pct,already_held_or_pending,COP
stressed,2022-03-24,stock_only,current_1pct,max_new_trades_per_day,AVGO
stressed,2022-03-25,stock_only,current_1pct,max_positions,CVX
stressed,2022-03-25,stock_only,current_1pct,max_positions,XLE
stressed,2022-03-25,stock_only,current_1pct,max_positions,ABBV
stressed,2022-03-25,stock_only,current_1pct,max_positions,GOOGL
stressed,2022-03-25,stock_only,current_1pct,max_positions,LIN
stressed,2022-03-25,stock_only,current_1pct,max_positions,MSFT
stressed,2022-03-25,stock_only,current_1pct,max_positions,XLK
stressed,2022-03-25,stock_only,current_1pct,max_positions,XLY
stressed,2022-03-28,stock_only,current_1pct,max_new_trades_per_day,QQQ
stressed,2022-03-28,stock_only,current_1pct,max_new_trades_per_day,XLV
stressed,2022-03-28,stock_only,current_1pct,max_new_trades_per_day,XLY
stressed,2022-03-28,stock_only,current_1pct,max_new_trades_per_day,XLU
stressed,2022-03-28,stock_only,current_1pct,max_new_trades_per_day,APD
stressed,2022-03-28,stock_only,current_1pct,max_new_trades_per_day,MU
stressed,2022-03-28,stock_only,current_1pct,max_new_trades_per_day,JNJ
stressed,2022-03-28,stock_only,current_1pct,max_new_trades_per_day,NET
stressed,2022-03-28,stock_only,current_1pct,max_new_trades_per_day,PFE
stressed,2022-03-28,stock_only,current_1pct,max_new_trades_per_day,SBUX
stressed,2022-03-28,stock_only,current_1pct,max_new_trades_per_day,UBER
stressed,2022-03-28,stock_only,current_1pct,max_new_trades_per_day,XLK
stressed,2022-03-28,stock_only,current_1pct,max_new_trades_per_day,V
stressed,2022-03-29,stock_only,current_1pct,already_held_or_pending,AMZN
stressed,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,NET
stressed,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,SOXX
stressed,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,AAPL
stressed,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,AMAT
stressed,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,AMD
stressed,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,GOOGL
stressed,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,PFE
stressed,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,PG
stressed,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,SBUX
stressed,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,XLI
stressed,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,XLK
stressed,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,MU
stressed,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,NVDA
stressed,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,KO
stressed,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,AXP
stressed,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,BAC
stressed,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,CMG
stressed,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,INTC
stressed,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,JPM
stressed,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,MMM
stressed,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,QCOM
stressed,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,SCHW
stressed,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,USB
stressed,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,WFC
stressed,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,XLF
stressed,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,ZS
stressed,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,MSFT
stressed,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,ABBV
stressed,2022-03-30,stock_only,current_1pct,max_new_trades_per_day,CRWD
stressed,2022-03-30,stock_only,current_1pct,max_new_trades_per_day,GE
stressed,2022-03-30,stock_only,current_1pct,max_new_trades_per_day,MMM
stressed,2022-03-30,stock_only,current_1pct,max_new_trades_per_day,MRK
stressed,2022-03-30,stock_only,current_1pct,max_new_trades_per_day,REGN
stressed,2022-03-30,stock_only,current_1pct,max_new_trades_per_day,XLB
stressed,2022-03-30,stock_only,current_1pct,max_new_trades_per_day,XLI
stressed,2022-03-30,stock_only,current_1pct,max_new_trades_per_day,XLV
stressed,2022-03-30,stock_only,current_1pct,max_new_trades_per_day,JNJ
stressed,2022-03-30,stock_only,current_1pct,max_new_trades_per_day,GILD
stressed,2022-03-30,stock_only,current_1pct,max_new_trades_per_day,PANW
stressed,2022-03-31,stock_only,current_1pct,max_new_trades_per_day,XLE
stressed,2022-03-31,stock_only,current_1pct,max_new_trades_per_day,CSCO
stressed,2022-03-31,stock_only,current_1pct,max_new_trades_per_day,CRWD
stressed,2022-03-31,stock_only,current_1pct,max_new_trades_per_day,JNJ
