timestamp,event,symbol,delta,reserved_total
2023-12-08 14:33:00,release,KHC,-145.08,91234.62000000002
2023-12-08 16:16:00,reserve,BAC,124.16,91358.78000000003
2023-12-11 14:54:00,release,BAC,-124.16,91234.62000000002
2023-12-11 16:16:00,reserve,KHC,146.92,91381.54000000002
2023-12-12 17:20:00,release,KHC,-146.92,91234.62000000002
2023-12-13 16:16:00,reserve,NVDA,144.57,91379.19000000003
2023-12-14 18:01:00,release,NVDA,-144.57,91234.62000000002
2023-12-15 16:16:00,reserve,AMZN,149.54,91384.16000000002
2023-12-18 14:34:00,release,AMZN,-149.54,91234.62000000002
2023-12-18 16:16:00,reserve,DVN,137.07,91371.69000000003
2023-12-19 14:39:00,release,DVN,-137.07,91234.62000000002
2023-12-19 16:16:00,reserve,NKE,122.71,91357.33000000003
2023-12-20 14:30:00,release,NKE,-122.71,91234.62000000002
2023-12-20 16:16:00,reserve,SLB,106.88,91341.50000000003
2023-12-20 16:16:00,reserve,F,36.18,91377.68000000002
2023-12-20 19:27:00,release,F,-36.18,91341.50000000003
2023-12-20 19:53:00,release,SLB,-106.88,91234.62000000002
2023-12-21 16:16:00,reserve,ARM,143.04,91377.66000000002
2023-12-21 18:50:00,release,ARM,-143.04,91234.62000000002
2023-12-22 16:16:00,reserve,ARM,145.32,91379.94000000003
2023-12-26 14:33:00,release,ARM,-145.32,91234.62000000002
2023-12-26 16:16:00,reserve,AMD,141.45,91376.07000000002
2023-12-26 19:51:00,release,AMD,-141.45,91234.62000000002
2023-12-27 16:16:00,reserve,NEM,127.08,91361.70000000003
2023-12-27 19:12:00,release,NEM,-127.08,91234.62000000002
2023-12-28 16:16:00,reserve,PFE,143.95,91378.57000000002
2023-12-29 16:30:00,release,PFE,-143.95,91234.62000000002
2024-01-02 16:16:00,reserve,CSCO,101.58,91336.20000000003
2024-01-02 17:11:00,release,CSCO,-101.58,91234.62000000002
2024-01-03 16:16:00,reserve,KO,119.8,91354.42000000003
2024-01-04 18:06:00,release,KO,-119.8,91234.62000000002
2024-01-05 16:16:00,reserve,XLF,113.64,91348.26000000002
2024-01-05 17:10:00,release,XLF,-113.64,91234.62000000002
2024-01-08 16:16:00,reserve,MRNA,113.25,91347.87000000002
2024-01-09 14:30:00,release,MRNA,-113.25,91234.62000000002
2024-01-09 16:16:00,reserve,XLV,140.86,91375.48000000003
2024-01-09 19:40:00,release,XLV,-140.86,91234.62000000002
2024-01-10 16:16:00,reserve,ABT,113.51,91348.13000000002
2024-01-11 14:30:00,release,ABT,-113.51,91234.62000000002
2024-01-11 16:16:00,reserve,MRVL,128.82,91363.44000000003
2024-01-12 14:36:00,release,MRVL,-128.82,91234.62000000002
2024-01-12 16:16:00,reserve,UBER,127.46,91362.08000000003
2024-01-17 14:30:00,release,UBER,-127.46,91234.62000000002
2024-01-18 16:16:00,reserve,NOW,148.13,91382.75000000003
2024-01-22 14:30:00,release,NOW,-148.13,91234.62000000002
2024-01-22 16:16:00,reserve,DIS,93.95,91328.57000000002
2024-01-22 16:16:00,reserve,APP,42.82,91371.39000000003
2024-01-23 14:47:00,release,APP,-42.82,91328.57000000002
2024-01-23 16:16:00,reserve,APP,43.79,91372.36000000002
2024-01-23 16:30:00,release,DIS,-93.95,91278.41000000002
2024-01-24 14:56:00,release,APP,-43.79,91234.62000000002
2024-01-24 16:16:00,reserve,NOW,154.33,91388.95000000003
2024-01-24 20:21:00,release,NOW,-154.33,91234.62000000002
2024-01-25 16:16:00,reserve,CMCSA,136.8,91371.42000000003
2024-01-29 18:02:00,release,CMCSA,-136.8,91234.62000000002
2024-01-30 16:16:00,reserve,F,152.88,91387.50000000003
2024-01-31 20:02:00,release,F,-152.88,91234.62000000002
2024-02-01 16:16:00,reserve,T,143.76,91378.38000000002
2024-02-02 14:30:00,release,T,-143.76,91234.62000000002
2024-02-02 16:16:00,reserve,GE,136.64,91371.26000000002
2024-02-05 14:30:00,release,GE,-136.64,91234.62000000002
2024-02-05 16:16:00,reserve,NVDA,136.0,91370.62000000002
2024-02-06 17:12:00,release,NVDA,-136.0,91234.62000000002
2024-02-07 16:16:00,reserve,APP,139.86,91374.48000000003
2024-02-09 15:43:00,release,APP,-139.86,91234.62000000002
2024-02-09 16:16:00,reserve,SPG,145.54,91380.16000000002
2024-02-12 15:48:00,release,SPG,-145.54,91234.62000000002
2024-02-12 16:16:00,reserve,F,142.34,91376.96000000002
2024-02-13 14:30:00,release,F,-142.34,91234.62000000002
2024-02-14 16:16:00,release,NVDA,-146.14,91088.48000000003
2024-02-14 16:16:00,reserve,NVDA,146.14,91234.62000000002
2024-02-15 16:16:00,reserve,XLI,118.05,91352.67000000003
2024-02-16 19:46:00,release,XLI,-118.05,91234.62000000002
2024-02-20 16:16:00,reserve,WMT,118.3,91352.92000000003
2024-02-20 16:16:00,reserve,PFE,27.81,91380.73000000003
2024-02-20 20:27:00,release,PFE,-27.81,91352.92000000003
2024-02-21 14:35:00,release,WMT,-118.3,91234.62000000002
2024-02-21 16:16:00,reserve,XLU,123.28,91357.90000000002
2024-02-22 14:30:00,release,XLU,-123.28,91234.62000000002
2024-02-22 16:16:00,reserve,XLB,128.79,91363.41000000002
2024-02-23 16:35:00,release,XLB,-128.79,91234.62000000002
2024-02-26 16:16:00,reserve,GM,121.23,91355.85000000002
2024-02-26 18:01:00,release,GM,-121.23,91234.62000000002
2024-02-27 16:16:00,reserve,DVN,132.81,91367.43000000002
2024-02-28 14:32:00,release,DVN,-132.81,91234.62000000002
2024-02-28 16:16:00,reserve,DVN,134.34,91368.96000000002
2024-02-28 16:19:00,release,DVN,-134.34,91234.62000000002
2024-02-29 16:16:00,reserve,GM,123.24,91357.86000000003
2024-03-01 14:39:00,release,GM,-123.24,91234.62000000002
2024-03-01 16:16:00,reserve,ARM,143.01,91377.63000000002
2024-03-01 20:11:00,release,ARM,-143.01,91234.62000000002
2024-03-04 16:16:00,reserve,EOG,117.45,91352.07000000002
2024-03-04 19:18:00,release,EOG,-117.45,91234.62000000002
2024-03-05 16:16:00,reserve,DVN,135.27,91369.89000000003
2024-03-05 20:16:00,release,DVN,-135.27,91234.62000000002
2024-03-06 16:16:00,reserve,MRVL,81.33,91315.95000000003
2024-03-06 16:16:00,reserve,NEM,33.97,91349.92000000003
2024-03-06 19:26:00,release,NEM,-33.97,91315.95000000003
2024-03-07 16:16:00,reserve,PLTR,53.94,91369.89000000003
2024-03-07 19:36:00,release,MRVL,-81.33,91288.56000000003
2024-03-08 16:16:00,reserve,APP,65.19,91353.75000000003
2024-03-08 16:27:00,release,PLTR,-53.94,91299.81000000003
2024-03-08 16:28:00,release,APP,-65.19,91234.62000000002
2024-03-11 15:16:00,reserve,DIS,111.74,91346.36000000003
2024-03-11 15:16:00,reserve,PFE,27.69,91374.05000000003
2024-03-12 13:39:00,release,DIS,-111.74,91262.31000000003
2024-03-12 15:16:00,reserve,BAC,108.33,91370.64000000003
2024-03-13 16:52:00,release,BAC,-108.33,91262.31000000003
2024-03-14 15:16:00,reserve,OXY,62.41,91324.72000000003
2024-03-15 16:44:00,release,OXY,-62.41,91262.31000000003
2024-03-18 14:00:00,release,PFE,-27.69,91234.62000000002
2024-03-18 15:16:00,reserve,DIS,113.66,91348.28000000003
2024-03-19 13:30:00,release,DIS,-113.66,91234.62000000002
2024-03-19 15:16:00,reserve,BAC,108.42,91343.04000000002
2024-03-20 13:30:00,release,BAC,-108.42,91234.62000000002
2024-03-20 15:16:00,reserve,XLF,123.6,91358.22000000003
2024-03-20 19:05:00,release,XLF,-123.6,91234.62000000002
2024-03-21 15:16:00,reserve,NVDA,91.42,91326.04000000002
2024-03-21 15:16:00,reserve,PFE,27.88,91353.92000000003
2024-03-21 19:46:00,release,PFE,-27.88,91326.04000000002
2024-03-22 16:08:00,release,NVDA,-91.42,91234.62000000002
2024-03-25 15:16:00,reserve,ARM,139.62,91374.24000000002
2024-03-26 14:27:00,release,ARM,-139.62,91234.62000000002
2024-03-26 15:16:00,reserve,ARM,142.22,91376.84000000003
2024-03-26 16:04:00,release,ARM,-142.22,91234.62000000002
2024-03-27 15:16:00,reserve,BAC,112.23,91346.85000000002
2024-03-27 19:44:00,release,BAC,-112.23,91234.62000000002
2024-03-28 15:16:00,reserve,DIS,122.2,91356.82000000002
2024-04-01 17:17:00,release,DIS,-122.2,91234.62000000002
2024-04-02 15:16:00,reserve,OXY,134.18,91368.80000000002
2024-04-04 13:37:00,release,OXY,-134.18,91234.62000000002
2024-04-04 15:16:00,reserve,F,138.0,91372.62000000002
2024-04-04 17:28:00,release,F,-138.0,91234.62000000002
2024-04-05 15:16:00,reserve,NFLX,127.0,91361.62000000002
2024-04-08 13:32:00,release,NFLX,-127.0,91234.62000000002
2024-04-08 15:16:00,reserve,APP,76.65,91311.27000000002
2024-04-08 15:16:00,reserve,CMG,58.49,91369.76000000002
2024-04-08 16:34:00,release,APP,-76.65,91293.11000000003
2024-04-09 13:31:00,release,CMG,-58.49,91234.62000000002
2024-04-09 15:16:00,reserve,NEM,120.36,91354.98000000003
2024-04-09 15:30:00,release,NEM,-120.36,91234.62000000002
2024-04-10 15:16:00,reserve,XOM,122.06,91356.68000000002
2024-04-10 15:17:00,release,XOM,-122.06,91234.62000000002
2024-04-11 15:16:00,reserve,CMG,119.2,91353.82000000002
2024-04-12 17:22:00,release,CMG,-119.2,91234.62000000002
2024-04-17 15:16:00,reserve,NKE,93.97,91328.59000000003
2024-04-18 14:27:00,release,NKE,-93.97,91234.62000000002
2024-04-19 15:16:00,reserve,RTX,101.74,91336.36000000003
2024-04-23 13:30:00,release,RTX,-101.74,91234.62000000002
2024-04-25 15:16:00,reserve,MO,129.48,91364.10000000002
2024-04-26 18:09:00,release,MO,-129.48,91234.62000000002
2024-04-29 15:16:00,reserve,C,126.3,91360.92000000003
2024-04-29 15:58:00,release,C,-126.3,91234.62000000002
2024-04-30 15:16:00,reserve,MMM,97.08,91331.70000000003
2024-04-30 17:27:00,release,MMM,-97.08,91234.62000000002
2024-05-02 15:16:00,reserve,MRNA,119.87,91354.49000000002
2024-05-02 18:58:00,release,MRNA,-119.87,91234.62000000002
2024-05-03 15:16:00,reserve,PLTR,138.89999999999998,91373.52000000002
2024-05-06 13:30:00,release,PLTR,-138.89999999999998,91234.62000000002
2024-05-06 15:16:00,reserve,PANW,149.42,91384.04000000002
2024-05-07 15:00:00,release,PANW,-149.42,91234.62000000002
2024-05-07 15:16:00,reserve,GM,137.01,91371.63000000002
2024-05-07 15:16:00,reserve,T,17.07,91388.70000000003
2024-05-07 15:56:00,release,GM,-137.01,91251.69000000003
2024-05-08 15:16:00,reserve,XLP,76.73,91328.42000000003
2024-05-08 17:39:00,release,T,-17.07,91311.35000000002
2024-05-09 15:16:00,reserve,KO,63.01,91374.36000000002
2024-05-10 13:56:00,release,XLP,-76.73,91297.63000000002
2024-05-10 15:16:00,reserve,BAC,77.1,91374.73000000003
2024-05-13 13:39:00,release,BAC,-77.1,91297.63000000002
2024-05-13 13:45:00,release,KO,-63.01,91234.62000000002
2024-05-13 15:16:00,reserve,MMM,100.48,91335.10000000002
2024-05-13 15:16:00,reserve,GM,45.77,91380.87000000002
2024-05-13 15:43:00,release,GM,-45.77,91335.10000000002
2024-05-14 15:16:00,reserve,BAC,38.62,91373.72000000002
2024-05-15 13:31:00,release,BAC,-38.62,91335.10000000002
2024-05-15 15:16:00,reserve,CSCO,49.11,91384.21000000002
2024-05-16 13:30:00,release,MMM,-100.48,91283.73000000003
2024-05-16 13:31:00,release,CSCO,-49.11,91234.62000000002
2024-05-16 15:16:00,reserve,MRNA,131.07,91365.69000000003
2024-05-17 13:32:00,release,MRNA,-131.07,91234.62000000002
2024-05-17 15:16:00,reserve,XLE,141.32999999999998,91375.95000000003
2024-05-17 18:55:00,release,XLE,-141.32999999999998,91234.62000000002
2024-05-20 15:16:00,reserve,MRVL,148.0,91382.62000000002
2024-05-21 13:30:00,release,MRVL,-148.0,91234.62000000002
2024-05-21 15:16:00,reserve,SLB,147.06,91381.68000000002
2024-05-21 15:41:00,release,SLB,-147.06,91234.62000000002
2024-05-22 15:16:00,reserve,BAC,118.98,91353.60000000002
2024-05-22 18:33:00,release,BAC,-118.98,91234.62000000002
2024-05-23 15:16:00,reserve,RTX,106.08,91340.70000000003
2024-05-23 18:32:00,release,RTX,-106.08,91234.62000000002
2024-05-24 15:16:00,reserve,T,140.0,91374.62000000002
2024-05-28 14:28:00,release,T,-140.0,91234.62000000002
2024-05-28 15:16:00,reserve,MU,131.82,91366.44000000003
2024-05-30 13:51:00,release,MU,-131.82,91234.62000000002
2024-05-31 15:16:00,reserve,SBUX,79.38,91314.00000000003
2024-06-03 13:41:00,release,SBUX,-79.38,91234.62000000002
2024-06-03 15:16:00,reserve,ARM,124.11,91358.73000000003
2024-06-04 14:14:00,release,ARM,-124.11,91234.62000000002
2024-06-04 15:16:00,reserve,WMT,132.12,91366.74000000002
2024-06-05 13:30:00,release,WMT,-132.12,91234.62000000002
2024-06-05 15:16:00,reserve,XLC,84.48,91319.10000000002
2024-06-06 15:16:00,reserve,T,55.17,91374.27000000002
2024-06-06 16:22:00,release,T,-55.17,91319.10000000002
2024-06-07 13:30:00,release,XLC,-84.48,91234.62000000002
2024-06-07 15:16:00,reserve,CVS,122.56,91357.18000000002
2024-06-10 13:30:00,release,CVS,-122.56,91234.62000000002
2024-06-12 15:16:00,reserve,AVGO,148.14,91382.76000000002
2024-06-13 13:30:00,release,AVGO,-148.14,91234.62000000002
2024-06-13 15:16:00,reserve,NVDA,127.63,91362.25000000003
2024-06-14 14:09:00,release,NVDA,-127.63,91234.62000000002
2024-06-17 15:16:00,reserve,MU,144.4,91379.02000000002
2024-06-20 17:30:00,release,MU,-144.4,91234.62000000002
2024-06-21 15:16:00,reserve,GILD,140.9,91375.52000000002
2024-06-25 13:30:00,release,GILD,-140.9,91234.62000000002
2024-06-25 15:16:00,reserve,C,122.92,91357.54000000002
2024-06-26 13:36:00,release,C,-122.92,91234.62000000002
2024-06-27 15:16:00,reserve,NFLX,136.46,91371.08000000003
2024-06-27 19:54:00,release,NFLX,-136.46,91234.62000000002
2024-06-28 15:16:00,reserve,XLK,114.39,91349.01000000002
2024-06-28 16:38:00,release,XLK,-114.39,91234.62000000002
2024-07-01 15:16:00,reserve,MS,98.0,91332.62000000002
2024-07-01 15:16:00,reserve,PFE,56.76,91389.38000000002
2024-07-02 13:38:00,release,PFE,-56.76,91332.62000000002
2024-07-02 15:16:00,reserve,BAC,40.2,91372.82000000002
2024-07-02 19:17:00,release,BAC,-40.2,91332.62000000002
2024-07-08 15:16:00,reserve,XLF,41.66,91374.28000000003
2024-07-08 15:31:00,release,XLF,-41.66,91332.62000000002
2024-07-09 15:16:00,reserve,BAC,40.99,91373.61000000003
2024-07-09 15:16:00,reserve,T,18.85,91392.46000000004
2024-07-09 19:11:00,release,T,-18.85,91373.61000000003
2024-07-18 15:16:00,reserve,F,14.72,91388.33000000003
2024-07-18 18:21:00,release,F,-14.72,91373.61000000003
2024-07-29 14:30:00,release,BAC,-40.99,91332.62000000002
2024-07-29 15:16:00,reserve,XLB,45.64,91378.26000000002
2024-07-31 15:24:00,release,XLB,-45.64,91332.62000000002
2024-08-01 15:16:00,reserve,XLRE,41.63,91374.25000000003
2024-08-02 14:00:00,release,MS,-98.0,91276.25000000003
2024-08-02 14:21:00,release,XLRE,-41.63,91234.62000000002
2024-08-02 15:16:00,reserve,KHC,142.8,91377.42000000003
2024-08-05 13:32:00,release,KHC,-142.8,91234.62000000002
2024-08-06 15:16:00,reserve,CL,102.85,91337.47000000003
2024-08-07 15:16:00,reserve,T,58.38,91395.85000000003
2024-08-07 19:38:00,release,CL,-102.85,91293.00000000003
2024-08-07 19:52:00,release,T,-58.38,91234.62000000002
2024-08-08 15:16:00,reserve,VZ,162.24,91396.86000000003
2024-08-09 13:34:00,release,VZ,-162.24,91234.62000000002
2024-08-09 15:16:00,reserve,T,155.92,91390.54000000002
2024-08-12 13:35:00,release,T,-155.92,91234.62000000002
2024-08-12 15:16:00,reserve,RTX,116.81,91351.43000000002
2024-08-13 15:16:00,reserve,XLRE,41.8,91393.23000000003
2024-08-15 13:30:00,release,RTX,-116.81,91276.42000000003
2024-08-15 13:38:00,release,XLRE,-41.8,91234.62000000002
2024-08-15 15:16:00,reserve,NKE,81.73,91316.35000000002
2024-08-16 15:16:00,reserve,BMY,49.68,91366.03000000001
2024-08-16 15:53:00,release,BMY,-49.68,91316.35000000002
2024-08-19 15:16:00,reserve,FCX,44.25,91360.60000000002
2024-08-19 16:04:00,release,NKE,-81.73,91278.87000000002
2024-08-20 14:26:00,release,FCX,-44.25,91234.62000000002
2024-08-20 15:16:00,reserve,AMD,156.9,91391.52000000002
2024-08-22 14:30:00,release,AMD,-156.9,91234.62000000002
2024-08-22 15:16:00,reserve,F,153.72,91388.34000000003
2024-08-22 19:52:00,release,F,-153.72,91234.62000000002
2024-08-23 15:16:00,reserve,MO,156.09,91390.71000000002
2024-08-26 13:30:00,release,MO,-156.09,91234.62000000002
2024-08-26 15:16:00,reserve,FCX,136.17000000000002,91370.79000000002
2024-08-27 13:31:00,release,FCX,-136.17000000000002,91234.62000000002
2024-08-27 15:16:00,reserve,WMT,152.66,91387.28000000003
2024-08-28 13:47:00,release,WMT,-152.66,91234.62000000002
2024-08-28 15:16:00,reserve,VZ,124.92,91359.54000000002
2024-08-28 17:03:00,release,VZ,-124.92,91234.62000000002
2024-08-29 15:16:00,reserve,GM,148.41,91383.03000000003
2024-08-29 19:05:00,release,GM,-148.41,91234.62000000002
2024-08-30 15:16:00,reserve,NEM,107.12,91341.74000000002
2024-08-30 15:16:00,reserve,BAC,40.42,91382.16000000002
2024-08-30 15:31:00,release,NEM,-107.12,91275.04000000002
2024-09-03 14:01:00,release,BAC,-40.42,91234.62000000002
2024-09-03 15:16:00,reserve,XLRE,131.04,91365.66000000002
2024-09-04 15:26:00,release,XLRE,-131.04,91234.62000000002
2024-09-05 15:16:00,reserve,KHC,145.44,91380.06000000003
2024-09-05 16:01:00,release,KHC,-145.44,91234.62000000002
2024-09-06 15:16:00,reserve,MRK,119.01,91353.63000000002
2024-09-06 19:18:00,release,MRK,-119.01,91234.62000000002
2024-09-10 15:16:00,reserve,XLP,83.77,91318.39000000003
2024-09-10 15:16:00,reserve,XLRE,44.5,91362.89000000003
2024-09-10 18:12:00,release,XLP,-83.77,91279.12000000002
2024-09-11 13:30:00,release,XLRE,-44.5,91234.62000000002
2024-09-12 15:16:00,reserve,GILD,82.34,91316.96000000002
2024-09-13 15:16:00,reserve,XLRE,45.02,91361.98000000003
2024-09-16 13:42:00,release,XLRE,-45.02,91316.96000000002
2024-09-16 15:16:00,reserve,XLRE,45.36,91362.32000000002
2024-09-17 13:37:00,release,GILD,-82.34,91279.98000000003
2024-09-17 13:49:00,release,XLRE,-45.36,91234.62000000002
2024-09-17 15:16:00,reserve,XLK,110.34,91344.96000000002
2024-09-17 16:23:00,release,XLK,-110.34,91234.62000000002
2024-09-18 15:16:00,reserve,PFE,149.65,91384.27000000002
2024-09-18 18:43:00,release,PFE,-149.65,91234.62000000002
2024-09-19 15:16:00,reserve,XLB,141.78,91376.40000000002
2024-09-20 13:45:00,release,XLB,-141.78,91234.62000000002
2024-09-20 15:16:00,reserve,NEM,108.96,91343.58000000003
2024-09-23 15:16:00,reserve,INTC,44.54,91388.12000000002
2024-09-23 16:35:00,release,NEM,-108.96,91279.16000000002
2024-09-24 15:16:00,reserve,OXY,105.58,91384.74000000002
2024-09-24 18:30:00,release,OXY,-105.58,91279.16000000002
2024-09-25 14:04:00,release,INTC,-44.54,91234.62000000002
2024-09-25 15:16:00,reserve,XLK,112.44,91347.06000000003
2024-09-25 17:00:00,release,XLK,-112.44,91234.62000000002
2024-09-26 15:16:00,reserve,MU,108.87,91343.49000000002
2024-09-27 15:16:00,reserve,INTC,48.16,91391.65000000002
2024-09-30 13:32:00,release,MU,-108.87,91282.78000000003
2024-09-30 13:38:00,release,INTC,-48.16,91234.62000000002
2024-09-30 15:16:00,reserve,CVX,146.59,91381.21000000002
2024-10-01 14:01:00,release,CVX,-146.59,91234.62000000002
2024-10-01 15:16:00,reserve,BMY,156.54,91391.16000000002
2024-10-02 13:49:00,release,BMY,-156.54,91234.62000000002
2024-10-02 15:16:00,reserve,XOM,121.24,91355.86000000003
2024-10-02 15:16:00,reserve,T,22.15,91378.01000000002
2024-10-03 15:30:00,release,T,-22.15,91355.86000000003
2024-10-04 14:04:00,release,XOM,-121.24,91234.62000000002
2024-10-04 15:16:00,reserve,MU,103.41,91338.03000000003
2024-10-04 17:37:00,release,MU,-103.41,91234.62000000002
2024-10-07 15:16:00,reserve,WFC,114.2,91348.82000000002
2024-10-08 13:30:00,release,WFC,-114.2,91234.62000000002
2024-10-08 15:16:00,reserve,XLK,113.58,91348.20000000003
2024-10-08 15:16:00,reserve,XLF,45.31,91393.51000000002
2024-10-09 15:00:00,release,XLK,-113.58,91279.93000000002
2024-10-09 15:20:00,release,XLF,-45.31,91234.62000000002
2024-10-10 15:16:00,reserve,WFC,116.1,91350.72000000003
2024-10-10 17:51:00,release,WFC,-116.1,91234.62000000002
2024-10-11 15:16:00,reserve,OXY,109.7,91344.32000000002
2024-10-11 15:16:00,reserve,SLB,44.86,91389.18000000002
2024-10-14 13:30:00,release,OXY,-109.7,91279.48000000003
2024-10-14 13:30:00,release,SLB,-44.86,91234.62000000002
2024-10-14 15:16:00,reserve,XLK,116.39,91351.01000000002
2024-10-14 15:16:00,reserve,PLTR,43.77,91394.78000000003
2024-10-15 13:31:00,release,PLTR,-43.77,91351.01000000002
2024-10-15 14:14:00,release,XLK,-116.39,91234.62000000002
2024-10-15 15:16:00,reserve,RTX,125.46,91360.08000000003
2024-10-16 13:33:00,release,RTX,-125.46,91234.62000000002
2024-10-16 15:16:00,reserve,F,155.12,91389.74000000002
2024-10-16 16:34:00,release,F,-155.12,91234.62000000002
2024-10-17 15:16:00,reserve,NVDA,139.12,91373.74000000002
2024-10-18 15:16:00,reserve,F,11.11,91384.85000000002
2024-10-21 14:40:00,release,NVDA,-139.12,91245.73000000003
2024-10-21 15:02:00,release,F,-11.11,91234.62000000002
2024-10-21 15:16:00,reserve,NVDA,140.83,91375.45000000003
2024-10-23 13:30:00,release,NVDA,-140.83,91234.62000000002
2024-10-23 15:16:00,reserve,PLTR,129.87,91364.49000000002
2024-10-23 15:16:00,reserve,F,22.32,91386.81000000003
2024-10-23 16:04:00,release,PLTR,-129.87,91256.94000000003
2024-10-23 17:02:00,release,F,-22.32,91234.62000000002
2024-10-24 15:16:00,reserve,SBUX,97.99,91332.61000000003
2024-10-24 15:16:00,reserve,XLRE,44.65,91377.26000000002
2024-10-24 16:15:00,release,XLRE,-44.65,91332.61000000003
2024-10-25 13:38:00,release,SBUX,-97.99,91234.62000000002
2024-10-25 15:16:00,reserve,WFC,131.14,91365.76000000002
2024-10-25 15:21:00,release,WFC,-131.14,91234.62000000002
2024-10-28 15:16:00,reserve,MO,150.48,91385.10000000002
2024-10-29 14:31:00,release,MO,-150.48,91234.62000000002
2024-10-29 15:16:00,reserve,DIS,96.57,91331.19000000003
2024-10-29 15:16:00,reserve,T,44.44,91375.63000000003
2024-10-29 19:43:00,release,DIS,-96.57,91279.06000000003
2024-10-30 14:01:00,release,T,-44.44,91234.62000000002
2024-10-30 15:16:00,reserve,XLC,93.6,91328.22000000003
2024-10-30 15:16:00,reserve,MO,50.28,91378.50000000003
2024-10-30 19:51:00,release,XLC,-93.6,91284.90000000002
2024-10-31 13:30:00,release,MO,-50.28,91234.62000000002
2024-10-31 15:16:00,reserve,CMCSA,128.85000000000002,91363.47000000003
2024-11-04 16:30:00,release,CMCSA,-128.85000000000002,91234.62000000002
2024-11-05 16:16:00,reserve,INTC,138.72,91373.34000000003
2024-11-27 17:30:00,release,INTC,-138.72,91234.62000000002
2024-11-29 16:16:00,reserve,PLTR,133.96,91368.58000000003
2024-12-02 15:35:00,release,PLTR,-133.96,91234.62000000002
2024-12-02 16:16:00,reserve,C,141.96,91376.58000000003
2024-12-04 16:30:00,release,C,-141.96,91234.62000000002
2024-12-05 16:16:00,reserve,PLTR,142.68,91377.30000000002
2024-12-09 16:30:00,release,PLTR,-142.68,91234.62000000002
2024-12-10 16:16:00,reserve,C,145.48,91380.10000000002
2024-12-11 14:41:00,release,C,-145.48,91234.62000000002
2024-12-11 16:16:00,reserve,XLY,117.68,91352.30000000002
2024-12-12 14:47:00,release,XLY,-117.68,91234.62000000002
2024-12-13 16:16:00,reserve,MRVL,117.22,91351.84000000003
2024-12-17 14:43:00,release,MRVL,-117.22,91234.62000000002
2024-12-17 16:16:00,reserve,XLY,119.67,91354.29000000002
2024-12-17 16:53:00,release,XLY,-119.67,91234.62000000002
2024-12-18 16:16:00,reserve,EBAY,132.22,91366.84000000003
2024-12-18 20:17:00,release,EBAY,-132.22,91234.62000000002
2024-12-19 16:16:00,reserve,PLTR,150.86,91385.48000000003
2024-12-19 17:39:00,release,PLTR,-150.86,91234.62000000002
2024-12-24 16:16:00,reserve,PLTR,83.13,91317.75000000003
2024-12-27 14:31:00,release,PLTR,-83.13,91234.62000000002
2025-01-02 16:16:00,reserve,PFE,134.04999999999998,91368.67000000003
2025-01-02 17:38:00,release,PFE,-134.04999999999998,91234.62000000002
2025-01-06 16:16:00,reserve,CVS,138.36,91372.98000000003
2025-01-07 15:16:00,release,CVS,-138.36,91234.62000000002
2025-01-07 16:16:00,reserve,TGT,139.61,91374.23000000003
2025-01-08 14:32:00,release,TGT,-139.61,91234.62000000002
2025-01-08 16:16:00,reserve,DVN,140.72,91375.34000000003
2025-01-10 14:30:00,release,DVN,-140.72,91234.62000000002
2025-01-10 16:16:00,reserve,DVN,143.08,91377.70000000003
2025-01-24 16:30:00,release,DVN,-143.08,91234.62000000002
2025-01-27 16:16:00,reserve,GILD,94.99,91329.61000000003
2025-01-27 16:16:00,reserve,GM,54.58,91384.19000000003
2025-01-28 14:30:00,release,GM,-54.58,91329.61000000003
2025-01-28 16:16:00,reserve,MRNA,43.12,91372.73000000003
2025-01-28 18:40:00,release,GILD,-94.99,91277.74000000002
2025-01-29 14:30:00,release,MRNA,-43.12,91234.62000000002
2025-01-29 16:16:00,reserve,BAC,141.54,91376.16000000002
2025-01-29 17:41:00,release,BAC,-141.54,91234.62000000002
2025-01-30 16:16:00,reserve,CMG,117.92,91352.54000000002
2025-01-30 16:16:00,reserve,F,30.78,91383.32000000002
2025-01-30 20:37:00,release,F,-30.78,91352.54000000002
2025-01-31 16:16:00,reserve,F,30.630000000000003,91383.17000000003
2025-01-31 18:20:00,release,F,-30.630000000000003,91352.54000000002
2025-01-31 19:07:00,release,CMG,-117.92,91234.62000000002
2025-02-03 16:16:00,reserve,MO,104.86,91339.48000000003
2025-02-05 16:16:00,reserve,T,24.44,91363.92000000003
2025-02-06 14:53:00,release,MO,-104.86,91259.06000000003
2025-02-06 16:16:00,reserve,KO,63.21,91322.27000000003
2025-02-06 16:16:00,reserve,MO,52.82,91375.09000000004
2025-02-06 17:28:00,release,MO,-52.82,91322.27000000003
2025-02-07 14:35:00,release,T,-24.44,91297.83000000003
2025-02-07 16:16:00,reserve,CSCO,62.91,91360.74000000003
2025-02-07 16:20:00,release,KO,-63.21,91297.53000000003
2025-02-07 20:03:00,release,CSCO,-62.91,91234.62000000002
2025-02-10 16:16:00,reserve,NFLX,103.08,91337.70000000003
2025-02-10 16:16:00,reserve,FCX,38.73,91376.43000000002
2025-02-11 14:30:00,release,NFLX,-103.08,91273.35000000002
2025-02-11 14:30:00,release,FCX,-38.73,91234.62000000002
2025-02-11 16:16:00,reserve,PSX,130.1,91364.72000000003
